CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
3120,GUYANA,8184,8184,1196,0,0,0,0,10,DET,HS6,030232,2018
3120,GUYANA,4960,4960,644,0,0,0,0,11,DET,HS6,030232,2018
3120,GUYANA,9156,9156,1403,0,0,0,0,12,DET,HS6,030232,2018
3120,GUYANA,2056,2056,301,0,0,0,0,02,DET,HS6,030234,2018
3120,GUYANA,8024,8024,1089,0,0,0,0,03,DET,HS6,030234,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030234,2018
3120,GUYANA,2224,2224,264,0,0,0,0,05,DET,HS6,030234,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030234,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,030234,2018
3120,GUYANA,3040,3040,360,0,0,0,0,08,DET,HS6,030234,2018
3120,GUYANA,2064,2064,289,0,0,0,0,09,DET,HS6,030234,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030234,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030234,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030234,2018
3120,GUYANA,23973,23973,4998,0,0,0,0,01,DET,HS6,030289,2018
3120,GUYANA,225410,225410,54147,0,0,0,0,02,DET,HS6,030289,2018
3120,GUYANA,332912,332912,80859,0,0,0,0,03,DET,HS6,030289,2018
3120,GUYANA,276864,276864,64178,0,0,0,0,04,DET,HS6,030289,2018
3120,GUYANA,242507,242507,60668,0,0,0,0,05,DET,HS6,030289,2018
3120,GUYANA,209192,209192,54343,0,0,0,0,06,DET,HS6,030289,2018
3120,GUYANA,333075,333075,79574,0,0,0,0,07,DET,HS6,030289,2018
3120,GUYANA,409086,409086,101566,0,0,0,0,08,DET,HS6,030289,2018
3120,GUYANA,359801,359801,86002,0,0,0,0,09,DET,HS6,030289,2018
3120,GUYANA,483271,483271,114717,0,0,0,0,10,DET,HS6,030289,2018
3120,GUYANA,476234,476234,113308,0,0,0,0,11,DET,HS6,030289,2018
3120,GUYANA,151196,151196,37511,0,0,0,0,12,DET,HS6,030289,2018
3120,GUYANA,8250,8250,1253,0,0,0,0,01,DET,HS6,030324,2018
3120,GUYANA,19811,19811,3838,0,0,0,0,02,DET,HS6,030324,2018
3120,GUYANA,9750,9750,1400,0,0,0,0,03,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030324,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030324,2018
3120,GUYANA,5355,0,0,5355,1780,5355,1780,06,DET,HS6,030354,2018
3120,GUYANA,10260,0,0,10260,2107,10260,2107,07,DET,HS6,030354,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,030354,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030354,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030354,2018
3120,GUYANA,8573,0,0,8573,3011,8573,3011,11,DET,HS6,030354,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030354,2018
3120,GUYANA,665374,109847,42089,555527,180954,522543,175174,01,DET,HS6,030389,2018
3120,GUYANA,410960,158717,38220,252243,97995,252243,97995,02,DET,HS6,030389,2018
3120,GUYANA,439118,157389,31611,281729,108518,281729,108518,03,DET,HS6,030389,2018
3120,GUYANA,238695,91390,23881,144305,36214,144305,36214,04,DET,HS6,030389,2018
3120,GUYANA,420461,78652,26098,337309,116690,337309,116690,05,DET,HS6,030389,2018
3120,GUYANA,358759,29954,8373,321107,89884,280520,82284,06,DET,HS6,030389,2018
3120,GUYANA,557801,43022,13325,509859,151067,509859,151067,07,DET,HS6,030389,2018
3120,GUYANA,573061,31385,9727,533476,174570,533476,174570,08,DET,HS6,030389,2018
3120,GUYANA,407711,15074,4785,379737,119029,379737,119029,09,DET,HS6,030389,2018
3120,GUYANA,445322,21988,8060,415048,139371,415048,139371,10,DET,HS6,030389,2018
3120,GUYANA,510014,43324,24666,453162,161190,453162,161190,11,DET,HS6,030389,2018
3120,GUYANA,144007,0,0,130205,40180,130205,40180,12,DET,HS6,030389,2018
3120,GUYANA,35904,0,0,35904,11173,35904,11173,03,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030432,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030432,2018
3120,GUYANA,2295,0,0,2295,1190,2295,1190,02,DET,HS6,030449,2018
3120,GUYANA,2515,0,0,2515,541,2515,541,03,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030449,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030449,2018
3120,GUYANA,4428,4428,1200,0,0,0,0,04,DET,HS6,030451,2018
3120,GUYANA,9529,9529,2663,0,0,0,0,05,DET,HS6,030451,2018
3120,GUYANA,11888,6848,2610,5040,2450,0,0,06,DET,HS6,030451,2018
3120,GUYANA,7900,7900,3095,0,0,0,0,07,DET,HS6,030451,2018
3120,GUYANA,13995,13995,5200,0,0,0,0,08,DET,HS6,030451,2018
3120,GUYANA,5800,5800,2140,0,0,0,0,09,DET,HS6,030451,2018
3120,GUYANA,8079,8079,3140,0,0,0,0,10,DET,HS6,030451,2018
3120,GUYANA,6260,6260,2450,0,0,0,0,11,DET,HS6,030451,2018
3120,GUYANA,8064,0,0,8064,1700,8064,1700,12,DET,HS6,030451,2018
3120,GUYANA,18408,0,0,18408,3990,0,0,01,DET,HS6,030459,2018
3120,GUYANA,0,0,0,0,0,0,0,02,DET,HS6,030459,2018
3120,GUYANA,2333,2333,500,0,0,0,0,03,DET,HS6,030459,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030459,2018
3120,GUYANA,8525,0,0,8525,3098,8525,3098,05,DET,HS6,030459,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030459,2018
3120,GUYANA,3135,0,0,3135,667,3135,667,07,DET,HS6,030459,2018
3120,GUYANA,8870,0,0,8870,2944,8870,2944,08,DET,HS6,030459,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030459,2018
3120,GUYANA,3990,0,0,3990,827,3990,827,10,DET,HS6,030459,2018
3120,GUYANA,21207,0,0,21207,6624,21207,6624,11,DET,HS6,030459,2018
3120,GUYANA,5075,0,0,5075,1486,5075,1486,12,DET,HS6,030459,2018
3120,GUYANA,31443,0,0,31443,7723,31443,7723,09,DET,HS6,030483,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030483,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030483,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030483,2018
3120,GUYANA,34232,4472,950,29760,14903,29760,14903,01,DET,HS6,030489,2018
3120,GUYANA,34620,11665,2840,22955,5562,22955,5562,02,DET,HS6,030489,2018
3120,GUYANA,0,0,0,0,0,0,0,03,DET,HS6,030489,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030489,2018
3120,GUYANA,2687,0,0,2687,744,2687,744,05,DET,HS6,030489,2018
3120,GUYANA,12942,0,0,12942,4476,12942,4476,06,DET,HS6,030489,2018
3120,GUYANA,90773,0,0,90773,24121,90773,24121,07,DET,HS6,030489,2018
3120,GUYANA,24994,0,0,24994,7921,24994,7921,08,DET,HS6,030489,2018
3120,GUYANA,21210,2409,202,18801,4570,18801,4570,09,DET,HS6,030489,2018
3120,GUYANA,29042,0,0,29042,8927,29042,8927,10,DET,HS6,030489,2018
3120,GUYANA,132723,4060,13,128663,20000,128663,20000,11,DET,HS6,030489,2018
3120,GUYANA,233513,2615,367,230898,28905,230898,28905,12,DET,HS6,030489,2018
3120,GUYANA,3600,0,0,0,0,0,0,03,DET,HS6,030499,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030499,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,030499,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030499,2018
3120,GUYANA,15391,0,0,6535,2101,6535,2101,07,DET,HS6,030499,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,030499,2018
3120,GUYANA,58625,0,0,58625,26000,58625,26000,09,DET,HS6,030499,2018
3120,GUYANA,2132,0,0,0,0,0,0,10,DET,HS6,030499,2018
3120,GUYANA,2870,0,0,0,0,0,0,11,DET,HS6,030499,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030499,2018
3120,GUYANA,102952,0,0,102952,11698,102952,11698,01,DET,HS6,030549,2018
3120,GUYANA,18893,0,0,18893,2833,18893,2833,02,DET,HS6,030549,2018
3120,GUYANA,82877,0,0,82877,10515,82877,10515,03,DET,HS6,030549,2018
3120,GUYANA,86026,0,0,86026,14966,86026,14966,04,DET,HS6,030549,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,030549,2018
3120,GUYANA,14645,0,0,14645,3938,14645,3938,06,DET,HS6,030549,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,030549,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,030549,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030549,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030549,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030549,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030549,2018
3120,GUYANA,61234,0,0,61234,41063,61234,41063,03,DET,HS6,030569,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,030569,2018
3120,GUYANA,55216,0,0,55216,16390,55216,16390,05,DET,HS6,030569,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030569,2018
3120,GUYANA,2142,2142,630,0,0,0,0,07,DET,HS6,030569,2018
3120,GUYANA,61292,0,0,61292,37978,61292,37978,08,DET,HS6,030569,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030569,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030569,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030569,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030569,2018
3120,GUYANA,3593024,0,0,3593024,699112,3593024,699112,01,DET,HS6,030617,2018
3120,GUYANA,5795254,0,0,5795254,1172332,5795254,1172332,02,DET,HS6,030617,2018
3120,GUYANA,5760681,0,0,5760681,1105097,5760681,1105097,03,DET,HS6,030617,2018
3120,GUYANA,5296194,2652,540,5293542,1028456,5293542,1028456,04,DET,HS6,030617,2018
3120,GUYANA,5338809,0,0,5338809,1042093,5338809,1042093,05,DET,HS6,030617,2018
3120,GUYANA,5328640,2084,550,5326556,1023640,5326556,1023640,06,DET,HS6,030617,2018
3120,GUYANA,3015212,3402,920,3011810,586418,3011810,586418,07,DET,HS6,030617,2018
3120,GUYANA,1388681,0,0,1388681,307801,1388681,307801,08,DET,HS6,030617,2018
3120,GUYANA,470168,0,0,470168,98068,470168,98068,09,DET,HS6,030617,2018
3120,GUYANA,192417,0,0,192417,52634,192417,52634,10,DET,HS6,030617,2018
3120,GUYANA,2022832,0,0,2022832,406810,2022832,406810,11,DET,HS6,030617,2018
3120,GUYANA,2612629,0,0,2612629,545615,2612629,545615,12,DET,HS6,030617,2018
3120,GUYANA,2200,0,0,2200,350,2200,350,03,DET,HS6,030636,2018
3120,GUYANA,3300,0,0,3300,386,3300,386,04,DET,HS6,030636,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,030636,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,030636,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,030636,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,030636,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030636,2018
3120,GUYANA,6400,0,0,6400,1017,6400,1017,10,DET,HS6,030636,2018
3120,GUYANA,20000,0,0,20000,4094,20000,4094,11,DET,HS6,030636,2018
3120,GUYANA,6000,0,0,6000,1116,6000,1116,12,DET,HS6,030636,2018
3120,GUYANA,4092,0,0,4092,2319,4092,2319,08,DET,HS6,030792,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,030792,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,030792,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,030792,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,030792,2018
3120,GUYANA,2250,0,0,2250,700,0,0,06,DET,HS6,160529,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,160529,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,160529,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,160529,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,160529,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,160529,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,160529,2018
3120,GUYANA,2496,2496,395,0,0,0,0,01,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,02,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,03,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,160553,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,160553,2018
3120,GUYANA,13755,0,0,13755,1760,13755,1760,01,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,02,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,03,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,04,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,05,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,06,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,07,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,08,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,09,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,10,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,11,DET,HS6,160420,2018
3120,GUYANA,0,0,0,0,0,0,0,12,DET,HS6,160420,2018
3150,SURINAME,4720,4720,270,0,0,0,0,06,DET,HS6,030111,2018
3150,SURINAME,0,0,0,0,0,0,0,07,DET,HS6,030111,2018
3150,SURINAME,0,0,0,0,0,0,0,08,DET,HS6,030111,2018
3150,SURINAME,0,0,0,0,0,0,0,09,DET,HS6,030111,2018
3150,SURINAME,0,0,0,0,0,0,0,10,DET,HS6,030111,2018
3150,SURINAME,0,0,0,0,0,0,0,11,DET,HS6,030111,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030111,2018
3150,SURINAME,10837,10837,120,0,0,0,0,03,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,04,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,05,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,06,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,07,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,08,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,09,DET,HS6,030119,2018
3150,SURINAME,3686,3686,150,0,0,0,0,10,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,11,DET,HS6,030119,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030119,2018
3150,SURINAME,11550,11550,300,0,0,0,0,08,DET,HS6,030229,2018
3150,SURINAME,15248,15248,930,0,0,0,0,09,DET,HS6,030229,2018
3150,SURINAME,8336,8336,1375,0,0,0,0,10,DET,HS6,030229,2018
3150,SURINAME,5638,5638,700,0,0,0,0,11,DET,HS6,030229,2018
3150,SURINAME,8348,8348,1276,0,0,0,0,12,DET,HS6,030229,2018
3150,SURINAME,657347,657347,115764,0,0,0,0,01,DET,HS6,030232,2018
3150,SURINAME,591996,591996,95842,0,0,0,0,02,DET,HS6,030232,2018
3150,SURINAME,675893,675893,103316,0,0,0,0,03,DET,HS6,030232,2018
3150,SURINAME,328458,328458,53985,0,0,0,0,04,DET,HS6,030232,2018
3150,SURINAME,513166,513166,83791,0,0,0,0,05,DET,HS6,030232,2018
3150,SURINAME,415477,415477,68978,0,0,0,0,06,DET,HS6,030232,2018
3150,SURINAME,421525,421525,69902,0,0,0,0,07,DET,HS6,030232,2018
3150,SURINAME,556060,556060,86010,0,0,0,0,08,DET,HS6,030232,2018
3150,SURINAME,453155,453155,77178,0,0,0,0,09,DET,HS6,030232,2018
3150,SURINAME,628249,628249,104475,0,0,0,0,10,DET,HS6,030232,2018
3150,SURINAME,653533,653533,103801,0,0,0,0,11,DET,HS6,030232,2018
3150,SURINAME,542241,542241,90290,0,0,0,0,12,DET,HS6,030232,2018
3150,SURINAME,221119,221119,39911,0,0,0,0,01,DET,HS6,030234,2018
3150,SURINAME,250995,250995,42077,0,0,0,0,02,DET,HS6,030234,2018
3150,SURINAME,164948,164948,26550,0,0,0,0,03,DET,HS6,030234,2018
3150,SURINAME,261699,261699,43457,0,0,0,0,04,DET,HS6,030234,2018
3150,SURINAME,260920,260920,40106,0,0,0,0,05,DET,HS6,030234,2018
3150,SURINAME,76973,76973,11795,0,0,0,0,06,DET,HS6,030234,2018
3150,SURINAME,132572,132572,22845,0,0,0,0,07,DET,HS6,030234,2018
3150,SURINAME,87914,87914,14403,0,0,0,0,08,DET,HS6,030234,2018
3150,SURINAME,130588,130588,22908,0,0,0,0,09,DET,HS6,030234,2018
3150,SURINAME,143286,143286,23922,0,0,0,0,10,DET,HS6,030234,2018
3150,SURINAME,248002,248002,36050,0,0,0,0,11,DET,HS6,030234,2018
3150,SURINAME,301033,301033,47624,0,0,0,0,12,DET,HS6,030234,2018
3150,SURINAME,45418,45418,7706,0,0,0,0,01,DET,HS6,030245,2018
3150,SURINAME,14565,14565,2495,0,0,0,0,02,DET,HS6,030245,2018
3150,SURINAME,40235,40235,6700,0,0,0,0,03,DET,HS6,030245,2018
3150,SURINAME,72631,72631,9930,0,0,0,0,04,DET,HS6,030245,2018
3150,SURINAME,221370,221370,18025,0,0,0,0,05,DET,HS6,030245,2018
3150,SURINAME,33590,33590,5790,0,0,0,0,06,DET,HS6,030245,2018
3150,SURINAME,25270,25270,4230,0,0,0,0,07,DET,HS6,030245,2018
3150,SURINAME,31349,31349,5395,0,0,0,0,08,DET,HS6,030245,2018
3150,SURINAME,51498,51498,8730,0,0,0,0,09,DET,HS6,030245,2018
3150,SURINAME,37867,37867,6370,0,0,0,0,10,DET,HS6,030245,2018
3150,SURINAME,35764,35764,6180,0,0,0,0,11,DET,HS6,030245,2018
3150,SURINAME,15936,15936,2760,0,0,0,0,12,DET,HS6,030245,2018
3150,SURINAME,7859,7859,1274,0,0,0,0,10,DET,HS6,030246,2018
3150,SURINAME,0,0,0,0,0,0,0,11,DET,HS6,030246,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030246,2018
3150,SURINAME,460066,0,0,460066,110640,460066,110640,12,DET,HS6,030249,2018
3150,SURINAME,5093,5093,900,0,0,0,0,09,DET,HS6,030291,2018
3150,SURINAME,0,0,0,0,0,0,0,10,DET,HS6,030291,2018
3150,SURINAME,0,0,0,0,0,0,0,11,DET,HS6,030291,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030291,2018
3150,SURINAME,340703,340703,59061,0,0,0,0,01,DET,HS6,030289,2018
3150,SURINAME,622484,603646,103670,18838,3802,18838,3802,02,DET,HS6,030289,2018
3150,SURINAME,1081345,1081345,179806,0,0,0,0,03,DET,HS6,030289,2018
3150,SURINAME,734344,734344,125822,0,0,0,0,04,DET,HS6,030289,2018
3150,SURINAME,560323,560323,96011,0,0,0,0,05,DET,HS6,030289,2018
3150,SURINAME,673970,673970,125402,0,0,0,0,06,DET,HS6,030289,2018
3150,SURINAME,888853,888853,153444,0,0,0,0,07,DET,HS6,030289,2018
3150,SURINAME,898828,898828,158415,0,0,0,0,08,DET,HS6,030289,2018
3150,SURINAME,746462,746462,131696,0,0,0,0,09,DET,HS6,030289,2018
3150,SURINAME,1051793,1051793,173448,0,0,0,0,10,DET,HS6,030289,2018
3150,SURINAME,635448,635448,103256,0,0,0,0,11,DET,HS6,030289,2018
3150,SURINAME,297302,297302,43108,0,0,0,0,12,DET,HS6,030289,2018
3150,SURINAME,86048,0,0,86048,23095,86048,23095,01,DET,HS6,030354,2018
3150,SURINAME,86196,0,0,86196,23312,86196,23312,02,DET,HS6,030354,2018
3150,SURINAME,0,0,0,0,0,0,0,03,DET,HS6,030354,2018
3150,SURINAME,0,0,0,0,0,0,0,04,DET,HS6,030354,2018
3150,SURINAME,4577,0,0,4577,1200,4577,1200,05,DET,HS6,030354,2018
3150,SURINAME,140848,0,0,140848,30581,140848,30581,06,DET,HS6,030354,2018
3150,SURINAME,81676,0,0,81676,17125,81676,17125,07,DET,HS6,030354,2018
3150,SURINAME,184681,0,0,184681,44594,184681,44594,08,DET,HS6,030354,2018
3150,SURINAME,243776,0,0,243776,57434,243776,57434,09,DET,HS6,030354,2018
3150,SURINAME,190824,0,0,190824,48102,190824,48102,10,DET,HS6,030354,2018
3150,SURINAME,184088,0,0,184088,44340,184088,44340,11,DET,HS6,030354,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030354,2018
3150,SURINAME,608622,0,0,608622,106634,608622,106634,01,DET,HS6,030389,2018
3150,SURINAME,170807,8093,2690,162714,39455,162714,39455,02,DET,HS6,030389,2018
3150,SURINAME,392798,25540,7478,367258,86904,367258,86904,03,DET,HS6,030389,2018
3150,SURINAME,147284,8678,2305,138606,27827,138606,27827,04,DET,HS6,030389,2018
3150,SURINAME,635949,0,0,635949,123031,635949,123031,05,DET,HS6,030389,2018
3150,SURINAME,467489,0,0,467489,98936,467489,98936,06,DET,HS6,030389,2018
3150,SURINAME,521938,0,0,521938,108502,521938,108502,07,DET,HS6,030389,2018
3150,SURINAME,866674,0,0,866674,201922,866674,201922,08,DET,HS6,030389,2018
3150,SURINAME,930159,0,0,930159,232273,930159,232273,09,DET,HS6,030389,2018
3150,SURINAME,868151,4049,1460,864102,237111,864102,237111,10,DET,HS6,030389,2018
3150,SURINAME,1315442,0,0,1315442,288615,1315442,288615,11,DET,HS6,030389,2018
3150,SURINAME,791717,0,0,791717,143044,791717,143044,12,DET,HS6,030389,2018
3150,SURINAME,8652,0,0,8652,1858,8652,1858,10,DET,HS6,030439,2018
3150,SURINAME,0,0,0,0,0,0,0,11,DET,HS6,030439,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030439,2018
3150,SURINAME,17843,0,0,17843,6273,17843,6273,10,DET,HS6,030442,2018
3150,SURINAME,0,0,0,0,0,0,0,11,DET,HS6,030442,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030442,2018
3150,SURINAME,231023,231023,19264,0,0,0,0,01,DET,HS6,030449,2018
3150,SURINAME,287340,287340,24781,0,0,0,0,02,DET,HS6,030449,2018
3150,SURINAME,470335,470335,41739,0,0,0,0,03,DET,HS6,030449,2018
3150,SURINAME,450121,450121,40205,0,0,0,0,04,DET,HS6,030449,2018
3150,SURINAME,480968,480968,43335,0,0,0,0,05,DET,HS6,030449,2018
3150,SURINAME,407687,407687,34885,0,0,0,0,06,DET,HS6,030449,2018
3150,SURINAME,395495,395495,34655,0,0,0,0,07,DET,HS6,030449,2018
3150,SURINAME,533013,533013,47444,0,0,0,0,08,DET,HS6,030449,2018
3150,SURINAME,359935,359935,32403,0,0,0,0,09,DET,HS6,030449,2018
3150,SURINAME,479691,479691,38546,0,0,0,0,10,DET,HS6,030449,2018
3150,SURINAME,326630,326630,26784,0,0,0,0,11,DET,HS6,030449,2018
3150,SURINAME,289630,289630,25286,0,0,0,0,12,DET,HS6,030449,2018
3150,SURINAME,10696,0,0,10696,1880,10696,1880,05,DET,HS6,030452,2018
3150,SURINAME,62030,0,0,62030,8506,62030,8506,06,DET,HS6,030452,2018
3150,SURINAME,0,0,0,0,0,0,0,07,DET,HS6,030452,2018
3150,SURINAME,60419,0,0,60419,15080,60419,15080,08,DET,HS6,030452,2018
3150,SURINAME,0,0,0,0,0,0,0,09,DET,HS6,030452,2018
3150,SURINAME,0,0,0,0,0,0,0,10,DET,HS6,030452,2018
3150,SURINAME,2175,0,0,2175,530,2175,530,11,DET,HS6,030452,2018
3150,SURINAME,0,0,0,0,0,0,0,12,DET,HS6,030452,2018
3150,SURINAME,21687,0,0,21687,8758,21687,8758,01,DET,HS6,030459,2018
3150,SURINAME,0,0,0,0,0,0,0,02,DET,HS6,030459,2018
3150,SURINAME,0,0,0,0,0,0,0,03,DET,HS6,030459,2018
3150,SURINAME,16415,0,0,16415,7340,16415,7340,04,DET,HS6,030459,2018
3150,SURINAME,23256,0,0,23256,8193,23256,8193,05,DET,HS6,030459,2018
3150,SURINAME,33561,0,0,33561,13470,33561,13470,06,DET,HS6,030459,2018
3150,SURINAME,0,0,0,0,0,0,0,07,DET,HS6,030459,2018
3150,SURINAME,37397,0,0,37397,16420,37397,16420,08,DET,HS6,030459,2018
